,user_id,movie_id,rating
2973,30,74,4
2697,27,98,5
2449,25,50,2
6126,62,27,5
6382,64,83,4
4284,43,85,4
1809,19,10,5
2303,24,4,4
237,3,38,4
7319,74,20,5
5011,51,12,2
89,1,90,4
5736,58,37,2
2838,29,39,3
5473,55,74,5
2400,25,1,4
7437,75,38,4
9014,91,15,1
8407,85,8,1
387,4,88,5
5466,55,67,4
6877,69,78,5
5994,60,95,1
1035,11,36,5
7403,75,4,2
3000,31,1,4
8982,90,83,2
9457,95,58,3
2831,29,32,4
90,1,91,2
1425,15,26,1
6679,67,80,1
9333,94,34,4
7990,80,91,2
4106,42,7,4
1289,13,90,2
3932,40,33,1
7120,72,21,1
9004,91,5,1
5167,52,68,3
5164,52,65,1
7884,79,85,3
7600,77,1,1
6021,61,22,5
7214,73,15,3
8476,85,77,5
7971,80,72,4
727,8,28,2
9940,100,41,3
4360,44,61,4
1113,12,14,4
5352,54,53,5
8669,87,70,3
9818,99,19,5
8074,81,75,3
3373,34,74,2
2149,22,50,5
5434,55,35,5
138,2,39,1
2861,29,62,4
1450,15,51,4
8133,82,34,2
2660,27,61,2
1037,11,38,2
1849,19,50,4
3563,36,64,3
4080,41,81,1
455,5,56,5
749,8,50,1
3504,36,5,5
8765,88,66,3
3770,38,71,5
693,7,94,5
1592,16,93,1
7199,72,100,2
1143,12,44,5
5818,59,19,3
4540,46,41,1
530,6,31,5
8995,90,96,1
414,5,15,1
6128,62,29,3
6910,70,11,1
7751,78,52,4
307,4,8,4
9634,97,35,4
8614,87,15,2
7868,79,69,1
9471,95,72,1
2730,28,31,5
4727,48,28,3
5228,53,29,2
3004,31,5,3
8805,89,6,4
6538,66,39,5
1255,13,56,3
1245,13,46,3
3775,38,76,5
5835,59,36,3
5633,57,34,1
8576,86,77,2
4861,49,62,5
376,4,77,5
9197,92,98,4
2954,30,55,2
9005,91,6,5
6168,62,69,5
768,8,69,3
1724,18,25,5
1642,17,43,2
1224,13,25,3
6588,66,89,4
6891,69,92,3
3040,31,41,4
1055,11,56,1
2309,24,10,2
4358,44,59,3
6831,69,32,5
1453,15,54,1
7875,79,76,5
1572,16,73,2
5367,54,68,2
81,1,82,3
7747,78,48,2
2474,25,75,4
2068,21,69,3
2580,26,81,3
3671,37,72,4
9446,95,47,5
3378,34,79,2
159,2,60,2
5341,54,42,4
4495,45,96,2
8290,83,91,3
2242,23,43,3
9165,92,66,3
5456,55,57,5
7297,73,98,5
1103,12,4,2
9190,92,91,2
8770,88,71,2
8720,88,21,2
9864,99,65,2
7939,80,40,3
5827,59,28,1
8115,82,16,3
1882,19,83,3
3895,39,96,4
4025,41,26,4
7162,72,63,1
8391,84,92,1
9945,100,46,4
736,8,37,4
486,5,87,3
1943,20,44,5
9643,97,44,2
4318,44,19,2
4154,42,55,4
5662,57,63,1
4331,44,32,4
9942,100,43,3
906,10,7,3
350,4,51,5
8487,85,88,4
4629,47,30,1
2906,30,7,4
9787,98,88,1
7557,76,58,5
8671,87,72,2
1283,13,84,1
6858,69,59,5
7938,80,39,5
9704,98,5,4
583,6,84,5
2741,28,42,4
6166,62,67,2
5979,60,80,3
1414,15,15,2
7826,79,27,4
5796,58,97,4
7548,76,49,4
9259,93,60,4
7613,77,14,5
2113,22,14,5
7659,77,60,1
1495,15,96,5
1828,19,29,3
4005,41,6,5
5552,56,53,4
3897,39,98,5
1115,12,16,3
9654,97,55,4
1319,14,20,3
7828,79,29,2
5379,54,80,3
5571,56,72,4
3771,38,72,3
985,10,86,1
5247,53,48,5
3815,39,16,4
7321,74,22,3
7313,74,14,5
3051,31,52,2
5313,54,14,5
6638,67,39,5
6175,62,76,3
2044,21,45,3
2924,30,25,2
6640,67,41,3
6452,65,53,1
9372,94,73,3
8533,86,34,1
602,7,3,1
3232,33,33,4
5635,57,36,2
5462,55,63,1
9303,94,4,2
6963,70,64,3
701,8,2,4
5913,60,14,3
1,1,2,3
593,6,94,4
1363,14,64,5
8270,83,71,5
6623,67,24,2
582,6,83,2
7341,74,42,2
8828,89,29,4
7616,77,17,3
2905,30,6,3
4150,42,51,5
8225,83,26,3
5668,57,69,3
3703,38,4,5
1370,14,71,3
1040,11,41,4
6860,69,61,5
2517,26,18,2
877,9,78,3
4621,47,22,4
7834,79,35,5
2413,25,14,2
5519,56,20,3
8181,82,82,4
3643,37,44,2
735,8,36,4
3110,32,11,2
9902,100,3,3
161,2,62,1
7147,72,48,5
4034,41,35,2
5933,60,34,4
272,3,73,4
3020,31,21,2
1318,14,19,4
8882,89,83,1
7028,71,29,5
2131,22,32,4
4054,41,55,4
5653,57,54,5
732,8,33,4
1160,12,61,3
3668,37,69,3
5907,60,8,5
3346,34,47,5
6328,64,29,1
9136,92,37,1
4334,44,35,1
531,6,32,1
4476,45,77,1
312,4,13,1
4405,45,6,1
8600,87,1,2
7493,75,94,5
5530,56,31,4
53,1,54,5
4201,43,2,1
7426,75,27,1
9306,94,7,1
5746,58,47,2
3621,37,22,1
6099,61,100,2
7787,78,88,5
9250,93,51,4
6425,65,26,2
7643,77,44,5
7790,78,91,3
22,1,23,5
6567,66,68,5
7216,73,17,1
9697,97,98,5
9360,94,61,1
808,9,9,4
8996,90,97,3
1101,12,2,2
2098,21,99,3
6613,67,14,4
5591,56,92,3
2854,29,55,1
7415,75,16,5
9202,93,3,1
1062,11,63,5
4190,42,91,4
9862,99,63,5
7980,80,81,2
2696,27,97,1
9492,95,93,1
4187,42,88,4
8409,85,10,1
6490,65,91,3
9266,93,67,1
691,7,92,1
1129,12,30,3
7221,73,22,5
3142,32,43,2
7399,74,100,3
5114,52,15,5
4694,47,95,1
4600,47,1,3
6907,70,8,4
1084,11,85,3
9925,100,26,5
9072,91,73,1
7461,75,62,5
4531,46,32,1
8121,82,22,2
1827,19,28,4
7129,72,30,1
2628,27,29,2
3857,39,58,5
1036,11,37,5
7255,73,56,1
3626,37,27,5
8107,82,8,4
2521,26,22,4
3762,38,63,2
2347,24,48,3
8152,82,53,5
4063,41,64,5
8885,89,86,4
4346,44,47,3
297,3,98,3
1108,12,9,2
3107,32,8,4
337,4,38,2
2062,21,63,4
7579,76,80,3
2679,27,80,2
108,2,9,5
3162,32,63,2
4771,48,72,2
4911,50,12,2
5950,60,51,5
5631,57,32,1
6231,63,32,1
1383,14,84,5
5795,58,96,1
7723,78,24,5
2327,24,28,1
491,5,92,5
8010,81,11,1
4979,50,80,2
5749,58,50,2
5593,56,94,1
7428,75,29,4
9572,96,73,4
8515,86,16,1
7152,72,53,4
9929,100,30,4
4200,43,1,4
4302,44,3,1
3835,39,36,2
8930,90,31,3
2052,21,53,5
421,5,22,4
3435,35,36,4
343,4,44,2
3817,39,18,5
1205,13,6,5
5769,58,70,5
72,1,73,2
1525,16,26,1
3467,35,68,4
4952,50,53,1
2266,23,67,1
1049,11,50,3
9173,92,74,1
2391,24,92,1
7598,76,99,2
8867,89,68,2
6621,67,22,4
129,2,30,4
8081,81,82,3
8723,88,24,2
1027,11,28,4
9564,96,65,3
5486,55,87,5
8444,85,45,3
8548,86,49,5
7601,77,2,1
8707,88,8,5
1667,17,68,2
7274,73,75,5
8104,82,5,3
9768,98,69,5
2355,24,56,4
7464,75,65,2
1380,14,81,3
8483,85,84,4
7932,80,33,4
4636,47,37,1
8343,84,44,4
7375,74,76,3
397,4,98,2
7409,75,10,5
426,5,27,5
7781,78,82,5
3653,37,54,3
3256,33,57,1
7168,72,69,5
759,8,60,5
760,8,61,3
4927,50,28,4
6829,69,30,3
2479,25,80,3
9031,91,32,4
8223,83,24,1
8454,85,55,1
3881,39,82,1
429,5,30,1
9565,96,66,3
4243,43,44,2
8043,81,44,1
1654,17,55,2
2361,24,62,1
5245,53,46,1
2487,25,88,3
3865,39,66,5
461,5,62,3
7849,79,50,5
9899,99,100,3
9686,97,87,2
2358,24,59,3
6470,65,71,3
2665,27,66,2
2429,25,30,5
7698,77,99,5
3958,40,59,4
9655,97,56,3
6708,68,9,1
8659,87,60,1
6443,65,44,5
5331,54,32,3
4595,46,96,1
2123,22,24,4
5676,57,77,2
104,2,5,5
38,1,39,3
8021,81,22,5
4314,44,15,4
7766,78,67,1
9600,97,1,2
6489,65,90,5
5508,56,9,2
9290,93,91,4
6143,62,44,5
2344,24,45,3
6171,62,72,3
3250,33,51,5
3955,40,56,2
1253,13,54,3
7789,78,90,4
5444,55,45,3
7260,73,61,2
5233,53,34,5
7448,75,49,4
118,2,19,3
9835,99,36,4
984,10,85,3
4008,41,9,4
5080,51,81,5
9806,99,7,2
2503,26,4,2
4993,50,94,5
9354,94,55,4
7026,71,27,1
1710,18,11,4
8969,90,70,3
3866,39,67,1
7184,72,85,2
7567,76,68,2
6698,67,99,5
9506,96,7,3
8718,88,19,4
3253,33,54,4
8272,83,73,3
7856,79,57,5
775,8,76,3
122,2,23,4
191,2,92,2
991,10,92,5
9551,96,52,5
9030,91,31,5
4170,42,71,5
9019,91,20,2
4127,42,28,3
2890,29,91,5
2935,30,36,4
3385,34,86,1
3396,34,97,1
3819,39,20,2
7712,78,13,3
923,10,24,4
250,3,51,4
6488,65,89,2
3829,39,30,5
9182,92,83,5
3017,31,18,1
5930,60,31,4
4294,43,95,1
269,3,70,3
5732,58,33,3
5386,54,87,5
2704,28,5,3
8429,85,30,3
6602,67,3,3
5588,56,89,3
5606,57,7,4
3748,38,49,5
4207,43,8,2
1885,19,86,2
2699,27,100,2
9558,96,59,2
849,9,50,1
9180,92,81,1
4991,50,92,5
6500,66,1,2
9279,93,80,2
6873,69,74,4
7720,78,21,1
4611,47,12,3
6782,68,83,4
6660,67,61,5
1034,11,35,5
2051,21,52,5
942,10,43,3
1152,12,53,2
2002,21,3,4
5953,60,54,2
2314,24,15,4
8326,84,27,5
7515,76,16,3
7041,71,42,3
8769,88,70,1
6480,65,81,3
6434,65,35,4
3076,31,77,2
497,5,98,4
8178,82,79,2
4691,47,92,4
7173,72,74,2
9981,100,82,5
8488,85,89,5
6075,61,76,4
5240,53,41,2
8451,85,52,3
3659,37,60,4
8944,90,45,2
6696,67,97,1
7373,74,74,4
7972,80,73,2
9340,94,41,3
5305,54,6,4
9979,100,80,3
8363,84,64,4
1673,17,74,4
6299,63,100,2
9473,95,74,4
6486,65,87,4
5432,55,33,2
9493,95,94,5
9773,98,74,3
3900,40,1,1
3579,36,80,4
6900,70,1,2
2965,30,66,1
537,6,38,2
5337,54,38,5
7081,71,82,1
1110,12,11,4
7145,72,46,3
1591,16,92,4
8205,83,6,4
5909,60,10,4
9620,97,21,1
7043,71,44,4
9739,98,40,5
3570,36,71,4
9219,93,20,5
3689,37,90,5
1082,11,83,1
4116,42,17,1
5453,55,54,1
668,7,69,2
2000,21,1,4
8440,85,41,5
9124,92,25,2
5565,56,66,2
7098,71,99,4
7968,80,69,1
4995,50,96,5
8135,82,36,5
7739,78,40,5
3370,34,71,5
4347,44,48,1
6794,68,95,2
8699,87,100,4
9119,92,20,1
9149,92,50,5
7310,74,11,4
887,9,88,2
6316,64,17,4
4890,49,91,1
688,7,89,3
3630,37,31,3
20,1,21,4
7158,72,59,2
4428,45,29,1
4303,44,4,4
4497,45,98,4
6580,66,81,4
2101,22,2,1
570,6,71,5
3476,35,77,4
8613,87,14,1
6446,65,47,3
9571,96,72,3
8235,83,36,2
8139,82,40,4
6930,70,31,2
101,2,2,5
4210,43,11,5
5615,57,16,4
1437,15,38,4
7959,80,60,5
652,7,53,4
6216,63,17,1
2531,26,32,2
7899,79,100,1
5067,51,68,4
5942,60,43,2
2476,25,77,5
5987,60,88,4
467,5,68,1
1393,14,94,4
8054,81,55,2
7892,79,93,5
562,6,63,2
6918,70,19,4
7750,78,51,2
6603,67,4,4
7455,75,56,2
3831,39,32,2
2043,21,44,4
4366,44,67,2
2864,29,65,1
5030,51,31,2
223,3,24,1
1198,12,99,1
4919,50,20,2
3407,35,8,2
5073,51,74,1
1690,17,91,5
3511,36,12,5
4193,42,94,1
5807,59,8,3
9467,95,68,3
1165,12,66,2
6045,61,46,2
7349,74,50,2
1672,17,73,4
4437,45,38,1
1386,14,87,1
1016,11,17,4
1542,16,43,5
4598,46,99,3
3929,40,30,1
5269,53,70,1
7299,73,100,3
7692,77,93,1
3357,34,58,5
452,5,53,1
5680,57,81,2
1460,15,61,3
4293,43,94,3
561,6,62,5
123,2,24,1
518,6,19,1
1249,13,50,5
574,6,75,5
3669,37,70,4
5392,54,93,4
579,6,80,1
2251,23,52,2
6177,62,78,3
3321,34,22,4
5755,58,56,4
6169,62,70,2
1802,19,3,5
3035,31,36,4
6777,68,78,1
7278,73,79,1
9727,98,28,3
372,4,73,4
1193,12,94,5
7989,80,90,5
986,10,87,1
8777,88,78,1
6864,69,65,4
3675,37,76,5
1148,12,49,5
4180,42,81,1
4195,42,96,1
9439,95,40,5
5084,51,85,1
953,10,54,5
1426,15,27,4
1630,17,31,5
8484,85,85,2
6560,66,61,1
2612,27,13,4
2010,21,11,2
6418,65,19,5
9577,96,78,3
7135,72,36,5
864,9,65,3
9044,91,45,3
5601,57,2,4
8443,85,44,4
3925,40,26,2
7947,80,48,5
4177,42,78,3
4588,46,89,3
7964,80,65,3
3412,35,13,1
7618,77,19,1
2028,21,29,4
323,4,24,1
814,9,15,5
3584,36,85,1
7115,72,16,5
8039,81,40,5
6556,66,57,1
1766,18,67,5
1880,19,81,3
973,10,74,2
7155,72,56,5
4674,47,75,2
9096,91,97,3
2968,30,69,4
589,6,90,1
1475,15,76,1
1695,17,96,3
1147,12,48,2
4741,48,42,2
8954,90,55,5
1790,18,91,2
5937,60,38,3
2687,27,88,1
9666,97,67,5
4046,41,47,2
3533,36,34,5
8478,85,79,5
8977,90,78,5
9745,98,46,4
6689,67,90,1
7233,73,34,3
1605,17,6,4
5057,51,58,4
2103,22,4,4
1417,15,18,1
1965,20,66,4
7792,78,93,4
5841,59,42,4
2191,22,92,2
6902,70,3,2
4085,41,86,1
4258,43,59,5
534,6,35,4
7322,74,23,5
6517,66,18,2
4216,43,17,5
878,9,79,5
9851,99,52,3
7263,73,64,2
458,5,59,2
7671,77,72,1
4578,46,79,1
9545,96,46,5
6775,68,76,2
8128,82,29,3
4630,47,31,3
803,9,4,1
9676,97,77,3
6583,66,84,4
1648,17,49,1
5357,54,58,5
6911,70,12,2
9117,92,18,5
8333,84,34,2
8379,84,80,5
1595,16,96,3
4799,48,100,4
9706,98,7,5
9635,97,36,3
2534,26,35,4
9320,94,21,4
5267,53,68,1
1316,14,17,1
3616,37,17,2
3949,40,50,3
1324,14,25,4
2560,26,61,4
4369,44,70,3
6758,68,59,1
833,9,34,5
7433,75,34,2
9177,92,78,1
5854,59,55,2
631,7,32,1
4171,42,72,4
835,9,36,2
1073,11,74,1
406,5,7,4
5066,51,67,3
7812,79,13,2
4221,43,22,3
2593,26,94,1
8893,89,94,2
2966,30,67,4
718,8,19,5
1185,12,86,4
7015,71,16,1
278,3,79,2
8976,90,77,2
4635,47,36,1
1825,19,26,5
4541,46,42,5
3544,36,45,3
1837,19,38,5
2075,21,76,2
5667,57,68,2
5726,58,27,2
7625,77,26,3
6502,66,3,3
2884,29,85,2
5258,53,59,1
9710,98,11,2
1523,16,24,4
8604,87,5,2
3284,33,85,1
7664,77,65,3
6926,70,27,3
3913,40,14,2
413,5,14,3
7917,80,18,5
1844,19,45,3
6595,66,96,4
4907,50,8,5
1208,13,9,2
5283,53,84,5
5773,58,74,5
9311,94,12,5
1834,19,35,2
4904,50,5,2
8389,84,90,4
5890,59,91,3
1292,13,93,5
2576,26,77,2
1173,12,74,3
4371,44,72,5
6662,67,63,5
4212,43,13,4
9907,100,8,2
9112,92,13,4
6296,63,97,4
6571,66,72,1
7929,80,30,3
9937,100,38,5
9447,95,48,4
2978,30,79,3
2603,27,4,3
6492,65,93,5
5483,55,84,2
454,5,55,1
1149,12,50,3
9254,93,55,2
332,4,33,2
748,8,49,1
7637,77,38,5
2494,25,95,5
9142,92,43,1
8005,81,6,1
2600,27,1,4
4418,45,19,4
9326,94,27,5
7817,79,18,3
4107,42,8,1
8165,82,66,1
9534,96,35,4
5838,59,39,5
4456,45,57,1
5278,53,79,5
3760,38,61,4
9022,91,23,2
3108,32,9,1
2659,27,60,2
2644,27,45,5
5856,59,57,3
2144,22,45,1
6033,61,34,1
8372,84,73,4
1264,13,65,4
3422,35,23,2
197,2,98,4
4185,42,86,3
3336,34,37,2
8259,83,60,1
2591,26,92,2
9476,95,77,3
7446,75,47,5
7238,73,39,5
3902,40,3,2
6789,68,90,2
7249,73,50,2
8281,83,82,5
7694,77,95,4
4785,48,86,5
4925,50,26,5
8505,86,6,5
8830,89,31,2
7753,78,54,3
3010,31,11,5
5888,59,89,5
4417,45,18,2
164,2,65,4
504,6,5,2
1845,19,46,4
3803,39,4,1
3577,36,78,5
5115,52,16,2
263,3,64,2
9356,94,57,4
4964,50,65,3
7519,76,20,2
5174,52,75,4
6922,70,23,1
3680,37,81,3
4444,45,45,1
540,6,41,1
1683,17,84,5
7937,80,38,4
6066,61,67,5
6217,63,18,3
550,6,51,5
8375,84,76,2
2868,29,69,2
6921,70,22,1
7798,78,99,1
3478,35,79,4
6190,62,91,3
2456,25,57,1
7284,73,85,1
103,2,4,5
6135,62,36,5
8817,89,18,2
3767,38,68,3
5005,51,6,3
3443,35,44,1
9364,94,65,3
5343,54,44,3
7134,72,35,1
7347,74,48,4
7827,79,28,2
3297,33,98,5
2915,30,16,4
3759,38,60,3
863,9,64,4
964,10,65,4
8233,83,34,1
3972,40,73,5
7423,75,24,1
7629,77,30,1
6716,68,17,3
5055,51,56,4
8520,86,21,5
1092,11,93,1
9911,100,12,3
6562,66,63,5
4805,49,6,2
2742,28,43,1
2300,24,1,3
3457,35,58,2
961,10,62,2
9172,92,73,3
6846,69,47,3
982,10,83,1
239,3,40,5
4943,50,44,4
9886,99,87,3
2770,28,71,5
7192,72,93,2
8717,88,18,3
7525,76,26,3
5644,57,45,3
5221,53,22,2
1657,17,58,5
1281,13,82,3
286,3,87,4
4838,49,39,3
1085,11,86,1
7833,79,34,3
4246,43,47,2
2899,29,100,3
2896,29,97,1
4399,44,100,3
4020,41,21,2
4680,47,81,4
6072,61,73,5
632,7,33,5
4078,41,79,3
4764,48,65,1
7599,76,100,1
6249,63,50,5
6823,69,24,5
9456,95,57,1
6194,62,95,1
26,1,27,2
259,3,60,3
3025,31,26,2
5683,57,84,1
4009,41,10,4
3106,32,7,1
8700,88,1,2
7023,71,24,4
2169,22,70,4
569,6,70,4
1189,12,90,2
958,10,59,1
1481,15,82,5
8731,88,32,2
876,9,77,2
5325,54,26,1
9604,97,5,1
2841,29,42,5
1853,19,54,4
2529,26,30,2
5993,60,94,5
3786,38,87,2
7271,73,72,2
6391,64,92,3
1221,13,22,4
9587,96,88,4
3125,32,26,2
7270,73,71,5
3286,33,87,2
1362,14,63,2
5098,51,99,1
3937,40,38,2
9028,91,29,2
7696,77,97,2
5711,58,12,5
6273,63,74,1
7092,71,93,2
6754,68,55,4
9021,91,22,1
2501,26,2,2
2307,24,8,2
3380,34,81,2
6520,66,21,4
1927,20,28,1
5499,55,100,5
4888,49,89,3
6055,61,56,1
6343,64,44,4
1926,20,27,5
1357,14,58,4
9592,96,93,5
8359,84,60,5
1911,20,12,1
4296,43,97,5
2639,27,40,5
6523,66,24,1
2829,29,30,2
3874,39,75,3
6077,61,78,4
611,7,12,2
389,4,90,2
6137,62,38,1
4992,50,93,2
7923,80,24,4
7920,80,21,4
6010,61,11,1
8749,88,50,2
7554,76,55,4
6063,61,64,5
3750,38,51,4
9392,94,93,2
4328,44,29,4
8458,85,59,2
1458,15,59,2
1094,11,95,5
7326,74,27,3
6710,68,11,5
1226,13,27,2
4295,43,96,4
2143,22,44,4
4093,41,94,2
9309,94,10,1
59,1,60,3
3510,36,11,4
9088,91,89,2
6292,63,93,1
2510,26,11,3
6363,64,64,3
910,10,11,2
3712,38,13,3
6865,69,66,1
6398,64,99,1
6535,66,36,4
8447,85,48,4
7466,75,67,5
9067,91,68,3
2960,30,61,2
3259,33,60,2
1256,13,57,1
6084,61,85,1
5402,55,3,2
3278,33,79,2
6290,63,91,3
6511,66,12,1
3802,39,3,4
6345,64,46,4
6681,67,82,2
7823,79,24,2
8279,83,80,4
7535,76,36,2
8331,84,32,1
8374,84,75,5
3043,31,44,3
5579,56,80,4
1947,20,48,2
142,2,43,4
2397,24,98,2
3074,31,75,2
2779,28,80,5
3540,36,41,3
5236,53,37,2
1332,14,33,2
7096,71,97,1
5767,58,68,4
9013,91,14,2
9931,100,32,5
9590,96,91,2
3557,36,58,4
7693,77,94,3
2380,24,81,3
704,8,5,3
938,10,39,1
5375,54,76,3
6167,62,68,1
5346,54,47,1
3811,39,12,1
1561,16,62,1
1023,11,24,1
7735,78,36,5
4708,48,9,5
106,2,7,2
2424,25,25,1
7073,71,74,2
3873,39,74,5
8129,82,30,5
6982,70,83,5
7325,74,26,2
7365,74,66,5
3518,36,19,3
3609,37,10,5
4073,41,74,3
1182,12,83,5
9130,92,31,3
7656,77,57,4
5124,52,25,2
806,9,7,3
4523,46,24,2
6749,68,50,5
7581,76,82,4
9774,98,75,3
2880,29,81,1
4710,48,11,2
5435,55,36,1
8923,90,24,3
8856,89,57,5
5430,55,31,1
8564,86,65,1
2193,22,94,2
9369,94,70,3
6932,70,33,1
8714,88,15,4
9742,98,43,3
2448,25,49,1
5024,51,25,4
5123,52,24,2
3351,34,52,2
9805,99,6,1
8415,85,16,3
94,1,95,3
9427,95,28,4
61,1,62,4
134,2,35,5
5704,58,5,2
1682,17,83,4
5858,59,59,4
6044,61,45,3
7730,78,31,5
1897,19,98,5
2834,29,35,3
1312,14,13,2
1906,20,7,4
893,9,94,1
5637,57,38,5
5870,59,71,3
1486,15,87,4
1839,19,40,2
5368,54,69,5
868,9,69,5
620,7,21,3
7458,75,59,5
6396,64,97,3
9628,97,29,4
6973,70,74,2
8848,89,49,1
8527,86,28,4
4143,42,44,1
5289,53,90,3
4740,48,41,5
1540,16,41,4
1202,13,3,5
1894,19,95,3
2991,30,92,2
9995,100,96,5
4685,47,86,1
2452,25,53,3
3121,32,22,3
465,5,66,3
42,1,43,3
3794,38,95,1
5241,53,42,1
8242,83,43,1
5018,51,19,2
2604,27,5,5
9876,99,77,4
5470,55,71,3
3305,34,6,3
7329,74,30,4
7307,74,8,2
9893,99,94,4
1574,16,75,3
5049,51,50,5
6119,62,20,3
743,8,44,2
5433,55,34,5
2568,26,69,2
256,3,57,1
3418,35,19,2
3890,39,91,4
5319,54,20,5
2713,28,14,2
9234,93,35,1
4392,44,93,4
9059,91,60,3
3034,31,35,2
9550,96,51,2
9658,97,59,4
5821,59,22,1
5540,56,41,2
8394,84,95,4
5577,56,78,1
9271,93,72,3
7804,79,5,2
4129,42,30,1
7731,78,32,4
2469,25,70,2
613,7,14,1
7314,74,15,2
2649,27,50,4
2637,27,38,3
2815,29,16,3
6854,69,55,4
185,2,86,2
2610,27,11,5
8377,84,78,4
816,9,17,5
6863,69,64,1
1944,20,45,1
637,7,38,1
496,5,97,5
511,6,12,5
6513,66,14,3
3722,38,23,4
5881,59,82,1
2194,22,95,3
5019,51,20,5
640,7,41,3
714,8,15,1
2082,21,83,2
1392,14,93,2
9983,100,84,4
3898,39,99,1
9280,93,81,1
9460,95,61,2
6288,63,89,3
6469,65,70,2
6976,70,77,1
6548,66,49,2
5299,53,100,5
4474,45,75,2
8802,89,3,1
5000,51,1,5
6291,63,92,4
7949,80,50,3
427,5,28,1
2988,30,89,1
9482,95,83,1
3494,35,95,1
3777,38,78,3
9963,100,64,2
3143,32,44,4
2554,26,55,2
8370,84,71,5
322,4,23,4
8472,85,73,4
7250,73,51,2
5085,51,86,5
4465,45,66,3
9418,95,19,3
1452,15,53,3
552,6,53,1
3987,40,88,2
3052,31,53,4
9079,91,80,2
4512,46,13,1
6769,68,70,5
7666,77,67,4
7065,71,66,5
9537,96,38,4
5458,55,59,4
5480,55,81,1
4980,50,81,2
1571,16,72,1
7578,76,79,1
1180,12,81,1
2472,25,73,4
6111,62,12,3
6412,65,13,3
1817,19,18,3
9198,92,99,5
4766,48,67,4
9235,93,36,2
4661,47,62,5
3493,35,94,5
2942,30,43,1
2241,23,42,1
4397,44,98,5
5083,51,84,2
6152,62,53,3
3471,35,72,1
7117,72,18,4
5053,51,54,2
5646,57,47,2
5246,53,47,3
3686,37,87,1
5205,53,6,4
9334,94,35,4
3033,31,34,5
5359,54,60,3
2406,25,7,4
2396,24,97,5
7604,77,5,1
2465,25,66,1
2776,28,77,2
388,4,89,3
6642,67,43,1
1203,13,4,5
2418,25,19,1
8295,83,96,2
3562,36,63,1
3667,37,68,4
18,1,19,2
3734,38,35,5
6315,64,16,2
9087,91,88,4
9443,95,44,2
4628,47,29,2
2219,23,20,2
8560,86,61,3
8705,88,6,3
6375,64,76,1
6385,64,86,1
9853,99,54,5
2276,23,77,2
3642,37,43,1
9257,93,58,3
2777,28,78,1
6585,66,86,4
1325,14,26,5
44,1,45,2
4511,46,12,1
7752,78,53,4
4720,48,21,3
6800,69,1,4
8990,90,91,2
5199,52,100,4
8981,90,82,4
7848,79,49,3
8521,86,22,3
6839,69,40,3
6283,63,84,1
8093,81,94,4
1566,16,67,1
2957,30,58,2
5493,55,94,1
9948,100,49,2
2519,26,20,4
4989,50,90,5
4006,41,7,5
2421,25,22,4
4954,50,55,5
7749,78,50,1
5852,59,53,4
8790,88,91,5
5820,59,21,2
3989,40,90,4
338,4,39,4
8540,86,41,3
8958,90,59,1
9792,98,93,5
7266,73,67,1
9834,99,35,2
5050,51,51,5
2867,29,68,5
1170,12,71,1
9825,99,26,1
5471,55,72,4
9511,96,12,5
5288,53,89,2
6736,68,37,2
5797,58,98,2
3555,36,56,3
5812,59,13,5
1655,17,56,5
8793,88,94,4
6495,65,96,5
407,5,8,2
874,9,75,3
8730,88,31,1
8656,87,57,2
2718,28,19,5
8154,82,55,4
6281,63,82,1
9609,97,10,3
5134,52,35,5
9951,100,52,3
8939,90,40,3
2744,28,45,3
2761,28,62,5
4772,48,73,1
8607,87,8,3
6322,64,23,2
6709,68,10,1
3497,35,98,3
4663,47,64,5
9736,98,37,2
8736,88,37,4
5219,53,20,4
1632,17,33,2
3011,31,12,4
7378,74,79,2
3007,31,8,2
98,1,99,3
607,7,8,2
302,4,3,4
8694,87,95,5
4590,46,91,2
9168,92,69,4
8870,89,71,5
2013,21,14,3
841,9,42,1
3309,34,10,1
3462,35,63,1
8681,87,82,4
4654,47,55,5
4310,44,11,4
6928,70,29,2
7663,77,64,3
9758,98,59,4
7841,79,42,2
4718,48,19,1
3951,40,52,1
5928,60,29,3
316,4,17,5
7136,72,37,1
8198,82,99,5
6240,63,41,4
6884,69,85,2
769,8,70,5
4064,41,65,3
6901,70,2,3
2500,26,1,5
3383,34,84,3
2455,25,56,2
7054,71,55,2
340,4,41,3
5978,60,79,1
7013,71,14,2
4065,41,66,5
6899,69,100,1
1390,14,91,3
3466,35,67,2
9765,98,66,5
6815,69,16,1
4714,48,15,3
7556,76,57,1
9562,96,63,1
7687,77,88,4
968,10,69,2
2441,25,42,3
7597,76,98,4
78,1,79,4
3120,32,21,3
9678,97,79,2
5424,55,25,4
7676,77,77,1
7719,78,20,2
6684,67,85,5
664,7,65,4
9132,92,33,3
9358,94,59,2
1625,17,26,3
91,1,92,2
8257,83,58,1
9208,93,9,4
3875,39,76,5
2851,29,52,1
4407,45,8,4
9988,100,89,5
54,1,55,1
6807,69,8,4
672,7,73,1
9315,94,16,2
8247,83,48,5
428,5,29,1
5339,54,40,1
6790,68,91,2
5708,58,9,1
9174,92,75,5
7925,80,26,4
8303,84,4,4
7714,78,15,3
3832,39,33,3
8843,89,44,5
6355,64,56,4
5170,52,71,1
1675,17,76,3
